	index	original	translation	z_mean	similar_sentence	similarity	similar_sentence_quality
5160	5160	Ca urmare, doar 12 bombardiere au fost doborâte și 31 avariate în prima noapte.	As a result, only 12 bombardments were brought down and 31 aborted at the first night.	-0.5578933197195344	Only 41 of them were executed at night, 28 at night 17 / 18 August and 13 at next night.	0.5460706353187561	-0.4048469609350685
5161	5161	Practicanții se află sub îndrumarea senseiului Ion Mircea Ene.	Practices are under the guidance of the Ion Mircea Ene Senseum.	-0.5376205813595037	A notable exception is flowing towards the Aegean.	0.3601398766040802	0.6085781262317277
5162	5162	Exista cateva terenuri de golf care merita sa fie vizitate.	There was the chorus of golf courses that deserve to be visited.	-0.6154617609743401	Immersion can still be practised here in the region, golf can be played on the elegant fields here.	0.4533896744251251	-0.9508625704678284
5163	5163	Factorul ce poate zădărnici activitatea eroziunii torențiale este covorul vegetal natural.	The factor that can deposit the activity of torrential erosion is the natural vegetable carpet.	0.17632340214641032	Moisture and are the most common soil types, covered by a thin layer of humus of biological origin.	0.3801272511482239	0.7813899092377475
5164	5164	Lecțiile se țin pentru doritorii de toate vârstele.	The collection shall be kept for the needs of all ages.	-1.6405332854905312	required operation frequently on older units.	0.3779841363430023	0.6779926084878397
5165	5165	Clima Slovaciei se înscrie între climatele temperat și continental cu veri relativ calde și ierni reci, înnorate și umede.	Slovakia's climate is one of temperate and continental climates with relatively warm summers and cold, hot and wet winters.	0.04729878847155868	The climate within the province is more continental, with a higher temperature during summer and winter.	0.6234402656555176	1.0678177495383123
5166	5166	Iulian a murit fără copii și fără succesor desemnat.	Julian died without children and without a successor designated.	0.6788938085010628	He, that the sovereign of the country, was the bread supreme of the earth, and if a boy without the death of the offspring, the samples came into the property of the countryman.	0.4268929362297058	-1.54639493886394
5167	5167	Marea majoritate a craiovenilor condamna deschis războiul, ca aducător de mizerie.	The vast majority of the craftspeople openly condemned the war as a mess.	-1.5242658721706281	Many of these deaths were caused by war crimes and by occupied territories.	0.4874490797519684	0.5612910027662189
5168	5168	La 23 ianuarie 1850, Dostoievski ajunge, împreună cu Serghei Dimov, la închisoarea din Omsk.	On 23 January 1850, Dostoievski arrives, together with Sergei Dimov, at the prison in Omsk.	0.8814129515479884	In January and February 1944 Moltke and Canaris were arrested.	0.40317240357398987	1.0373388024950667
5169	5169	Dacă nașii doresc, pot da și ei un nume copilului, care însă nu va fi trecut în actele de la primărie decât în cele de la biserică.	If the nations want, they can also give a name to the child, but it will not be passed into acts at the town except at church.	-1.5534984401178515	If unbotched children die, they are not buried by the priest but by the elderly woman in the village, who only burns a short prayer.	0.46631166338920593	-0.9043734114599257
5170	5170	A reconstruit cetăți vechi, cetatea Romanului, iar pe frontieră estică, a ridicat Soroca și Orhei.	Building up the ancient stop, the Roman cure, and on the eastern border, Soroca and Orhem raised.	-1.5457096162748574	In this way, it effectively created what will become the Western Roman Empire and the Roman East Empire.	0.5196413993835449	0.5648016421396349
5171	5171	A refuzat împărțirea arbitrară a istoriei europene în istorii naționale.	He refused to arbitrarily divide European history into national histories.	1.0877127628057355	He has criticised the uncritical superstitions and acceptance of historical data.	0.47629085183143616	0.08278133769991772
5172	5172	Mai mult, doi tineri infantili și incomozi, Artur și Jeremias, sunt desemnați de Castel să îl secundeze.	Furthermore, two young infantils and inconvenients, Artur and Jeremias, are designated by Castel as being a second.	-0.5248145238892004	Meanwhile, Ahsoka and Kanan are struggling with the two Inchizers, plus a new one.	0.3966679573059082	-0.11363545088587627
5173	5173	Ultimul care a luat cuvântul la această întrunire a fost șeful departamentului ciclism din cadrul ziarului, Géo Lefèvre.	The last to speak at this meeting was the head of the newspaper's Cyclism Department, Géo Lefèvre.	0.6125027824192034	Desgrange had taken Lefèvre from Giffard's newspaper.	0.5000239610671997	0.9306424930210123
5174	5174	În fiecare sat pe unde trecea, regele era întâmpinat de locuitori aliniați pe străzi care erau îndurerați că regele îi abandonează.	In each village that it was going through, the King met with inhabitants aligned on the streets who were grieved that the King abandoned them.	0.6466696422988736	Like the village, with its homes sitting on one side of the road and on the other, the village is full of souldings and darkness.	0.40825045108795166	-0.3723086872391786
5175	5175	Au fost 8 guverne și 5 premieri în perioada interbelică,electorii fiind chemați să tranșeze dezbaterile parlamentare care provocau agitații.	There were eight governments and five interwar prizes, with the electors being called upon to cut up the parliamentary debates that were causing unrest.	-1.2152260323253907	The opposition of the parliaments of Paris and the province paralysed the government, preventing the crown from gaining the money required.	0.43932458758354187	0.7006270004408687
5176	5176	Până în seara zilei, germanii au cucerit controlul asupra zonei împădurite dintre cele două linii.	Until night, Germans conquered control over the forest area between the two lines.	0.30523323669912034	In November 1941, German troops managed to regain this territory, and most of the partisans managed to escape to Bosnia.	0.43556249141693115	1.0724381029607486
5177	5177	La începutul anului 1943, britanicii și americanii au început , o campanie de bombardamente strategice împotriva Germaniei.	At the beginning of 1943, the British and American started, a strategic bombing campaign against Germany.	0.8465633382158749	Britain and the US started bombing German industry and cities.	0.668445885181427	1.0780404039519966
5178	5178	În prima trilogie muzica este mai liniștită, iar în a doua aceasta devine mai ritmată.	In the first music trilogy, there is peace of mind and in the second, it is getting tougher.	-1.3879822186535116	and the second makes one mind with God by living in	0.35609903931617737	0.5167909001805825
5179	5179	Aranjamentele florale și pergolele dispuse pe aleile din parc numără peste 1.200 de soiuri de trandafiri.	The floral arrangements and pergolas arranged on elected parks count for more than 1 200 varieties of roses.	0.6098165771605017	This family comprises around 200 species, spread across tropical and subtropical regions, cultivated at us as omitting plants.	0.4268268048763275	-0.23562554871265506
5180	5180	Doar Banul Udrea și haiducul Baba Novac îi rămăseseră fideli lui Mihai Viteazul.	Only Udrea's money and Haitian Baba Novac had remained faithful to Mihai Vitease.	-1.7184448332673992	Payment of the work would have been paid by Vasile Moga.	0.369937539100647	0.7106815302258233
5181	5181	Cezar profită de victorie și continuă anexarea de noi teritorii în favoarea Romei.	Hesitation takes advantage of victory and continues the annexation of new territories in favour of Roma.	-0.8658902981915436	The Latin clashes are revolting at war that is being won and Rome is once again winners.	0.6032784581184387	-1.3551381895378507
5182	5182	Cursul a devenit una dintre cele mai faimoase cărți de istorie din epoca modernă.	The course has become one of the most famous books of history in modern times.	0.896539976352234	From Marcellinus's writings, that dramatic moment is known today in the history of migration that has left such deep traces in universal history.	0.4701913297176361	0.7860100053760695
5183	5183	Unul din cele mai importante orașe Micene este cunoscut pentru bogăția și frumusețea sa.	One of Micene cities is known for its richness and beauty.	-0.6637122113985973	The identity of the city is represented by monuments and statues pressed throughout the Mureșa area.	0.35887089371681213	-0.2898266007835664
5184	5184	În 1975 a pornit secția de fabricare a înghețatei.	In 1975, the ice-making section started.	0.49694072951602086	The 1971 prologue stage was a counter-shooting of teams.	0.523341715335846	-0.36979857206754957
5185	5185	În 2006, Finlanda cuprindea 2,4 milioane de gospodării.	In 2006 Finland comprised 2,4 million households.	0.9084846222689572	60% of Finnish families live in private-owned housing.	0.5232294201850891	0.7823623568578721
5186	5186	Neîncrederea continuă dintre Kuomintang și comuniști a dus la reizbucnirea războiului civil.	The continued mistrust between Kuomintang and Communists has led to the civil war breaking up.	0.35901342618543114	The alliance between the Western Alliance and the Soviet Union began to deteriorate even before the end of the war.	0.4897935092449188	0.9766384318178721
5187	5187	Fabriarea de lapte praf a crescut de la 1400 tone în anul 1955 la 3110 de tone în 1978.	The milk factory powder grew from 1400 tonnes in 1955 to 3110 tonnes in 1978.	0.7630899021398737	The planned production capacity was 800 tonnes of milk powder and 400 tonnes of butter per year.	0.504040539264679	0.9860636780617256
5188	5188	Plantația Hermitage era o întreprindere profitabilă.	The Hermitage plant was a profitable company.	0.6582559715399827	The subsidiaries were more loss-making than gains.	0.4338419437408447	-1.3349372340970938
5189	5189	Încercarea de ocolire a liniei defensive germane dăduse greș și atacul nu a fost reluat până în mai.	Attempts to bypass the German defensive line failed and the attack was not resumed until May.	0.9499488818346521	The people were not well prepared to resist a large German attack.	0.5809272527694702	1.04725262629156
5190	5190	27 inf, mort în Spitalul Crucea Roșie, Vaslui; Necula Niculae, soldat reg.	No 27 inks, dead in the Red Cross Hospital, Vassa; Necula Niculae, soldat reg.	-1.2754212430501717	2 B, dead in Racova, in Momâia Mountains; Marangociu Ioan, soldier reg.	0.41254502534866333	0.6534588796656352
5191	5191	Meciul e întâlnit des în federațiile regionale, pentru a justifica plecarea unui wrestler din rosterul federației.	Mechy is often found in regional federations to justify the departure of a wrestler from the crown of the federation.	-2.0362423169610904	A Battle Royal is a match in which the wresters are removed by throwing over the stalk.	0.3848625421524048	-0.9359482053553467
5192	5192	Cu toate acestea, nu avea să vină nicio revolutie din ianuarie sau din iulie 1918, din cauza represiunii și războiului civil.	However, no revolution would come about in January or July 1918 because of the repression and civil war.	0.9779303503014645	During the revolution tensions occur between Czechs and Germans, an antagonism that will last for a century.	0.47507524490356445	0.9492768413099589
5193	5193	A frecventat la Iași Cercul democrat studențesc care era format în jurul profesorului Paul Bujor.	She attended the democratic research at Your students formed around Professor Paul Bujor.	-0.9101857277067534	Constantin Leonardescu studied at Bucharest and Paris University, and was a teacher of philosophy at Istana University.	0.45201462507247925	0.9428236623350496
5194	5194	Data următoarei rânduieli de sfințire a fost la Duminica Mironosițelor	The date of the next row of bloodstream was at Sunday Mironositis	-1.3849672046968926	The fact is that on the day following the search, Dostoievski suffers from pulmonary haemorrhage.	0.3926528990268707	0.5979016059199599
5195	5195	Observatorii aerieni ai postului K3 situat pe vârful Beach Head a descoperit bombardierele Dornier.	Air observers of K3 station at the top of each Head discovered the bombardment of Dorangles.	-0.42785715489648474	identifying and tracking aeroplanes that had already entered UK airspace were the responsibility of Royal Observer Corps.	0.42934516072273254	0.891283305423841
5196	5196	Culorile predominante ale costumelor erau alb și negru, fuste albe încrețite și șorțuri negre.	The predominant colours of costs were black and white, wrinkled white skirt and black shales.	-0.24977971747784547	Other birds include black and green brood and white barrel, which mainly nests to Prekmurje.	0.4606398344039917	-0.558215243150163
5197	5197	Reprezintă națiunea în organizații internaționale, elaborând recomandări pentru decizia politică, implementând decizii în relațiile interne.	Represents the nation to international organisations, making recommendations for the political decision, implementing decisions in internal relations.	0.8275312731994635	The relationship with the US was a characteristic of British foreign policy.	0.3594716191291809	0.9928178751977378
5198	5198	Olandezii și belgienii mobilizaseră 400.000, respectiv 650.000 de soldați.	The Greens and the Belgians had mobilised 400.000 and 650.000 soldiers respectively.	0.5680005598992474	Withdrawal of the Belgians would have had military justification.	0.5290694236755371	0.7941509000596018
5199	5199	Ieșirea din război a Rusiei a făcut ca efectivele aliaților de pe frontul din Salonic să fie văduvite de aportul tuturor militarilor ruși.	Russia's exit from war has made the numbers of allies on the Thessaloniki front taught by the input of all Russian soldiers.	-0.6916534663405893	Russia denounced this claim, since the Russians had proven the protectors of all the Orthodox in the Ottoman Empire.	0.47001704573631287	0.8260854001595571
5200	5200	Totuși, curtea a hotărât în cele din urmă că trebuie să mai aștepte până ce se stabilește foarte clar modul de acționare.	However, the court finally decided that it had to wait until the way it was very clearly set out.	0.8660185647614608	The process tended to degenerate, insofar as the decisions of the Court of Cassation were no longer taken into account.	0.4732286036014557	0.9577945076782742
5201	5201	Planul nu a reușit deoarece teutorii au plecat din Severin.	The plan failed because the theutors departed from Severin.	0.6927760812010222	But, after their defeat and withdrawal to Nistru, the tenants plundered the settlement.	0.4188874661922455	-0.8014138185818694
5202	5202	Deoarece se dădea deosebită însemnătate cântului, școala purta numele de „Școala de cântăreți”.	This is because we are hoping for particular significance, which is to say, the school bore the name 'School of weighing'.	-0.3694366022696267	Bone on this' school 'would be even more inappropriate in this case than before, when we were talking about Nae Ionescu's school and Titu Maiorescu's school.	0.39102181792259216	0.06291525677700373
5203	5203	În 1516, Carol Quintul de Habsburg a devenit rege al Spaniei și împǎrat al Sfântului Imperiu Roman în 1519.	In 1516, Carol Queen de Habsburg became the king of Spain and pushed for Saint Roman Empire in 1519.	-1.396893340049471	A famous event has been since 1595, in the context of the War between Ottomans and Habsburgi.	0.4876076579093933	0.10965898357308605
5204	5204	În acest timp, germanii au început marșul restului vaselor forței de invazie.	During this time, the Germans started marching the rest of the invasion force vessels.	0.5711618631575709	As a result, the Germans have placed emphasis on the undersea war.	0.5700026154518127	0.8907427132822923
5205	5205	Cucerirea a trebuit să facă un pas înapoi în 150 î.e.n., când a izbucnit o răscoală în nord.	Quotation had to take a step backwards into 150 e.r.p. when a uprising erupted in the north.	-1.038158538204898	Four battales were destined for a learning movement from the north.	0.4360373616218567	-0.4198502643614081
5206	5206	De fapt fiecare din cele 100 de municipalitati au specialitati locale.	In fact each of the 100 municipalities alitati have local specialitati.	-1.6295716196463743	The province of Malaga is constituted in 100 municipalities distributed in 9 regions.	0.5023195743560791	0.775130197692396
5207	5207	"Biblioteca ""V. A. Urechia"" dispune de peste 600000 de titluri și are peste 150 de abonamente la ziare și reviste."	"The Library ""V. V. Urechia"" has more than 600000 titles and has more than 150 subscriptions to newspapers and magazines."	-0.325084166812238	Between 150 and 200 million books are printed in the 16th century.	0.5087487101554871	1.0642640158548884
5208	5208	Subiectele lor predilecte sunt scenele de viață cotidiană, din Paris, Médan sau Verneuil.	Their subject-matter is the daily life stages in Paris, Médan or Verneuil.	0.20901077960836015	The paper encompasses medieval everyday life, and the central figure is the priest Pierre Clergue.	0.43950533866882324	0.1512751151577806
5209	5209	Până în anul 1970 în clădire existau doar trei săli de clasă, în care se desfășurau lecțiile pentru șapte clase.	Until 1970 there were only three classrooms in the building, where lessons were made for seven classes.	-0.40357558988104464	Primary education in Croatia begins six or seven years old and consists of eight classes.	0.3934166133403778	0.5606211694036002
5210	5210	Quintus Petilius Cerialis a condus Legiunile XXI Rapax, II Adiutrix și noile venite VI Victrix, și XIV Gemina.	Quintus Petilius Cerialis led Laws XXI Rapax, II Adiutrix and new Laws VI Victrix, and XIV Gemina.	-0.5697908539773658	Lisip in Siciona is contemporary with Praxiteles, Alexander the Mare and Scopas and Policlet.	0.42509275674819946	-0.3760856011223162
5211	5211	Un secol mai târziu, în 668, teritoriul avea o suprafață de 1 milion de km², 10 milioane de locuitori și 130 000 de soldați în armată.	A century later, in 668, the territory had an area of 1 million km brus, 10 million inhabitants and 130 000 soldiers in the army.	0.236295128463881	In 1350, the area of the empire was 120 000 km brus, a population of 2 million inhabitants, and an army of 10 000 soldiers.	0.732988178730011	0.4915214571174449
5212	5212	Desgrange îl luase pe Lefèvre de la ziarul lui Giffard.	Desgrange had taken Lefèvre from Giffard's newspaper.	0.9306424930210123	Henri Desgrange was engaged as the chief editor of the new newspaper thus established.	0.5087074637413025	0.6941152241345586
5213	5213	În paralel cu drapelul de luptă, prin Înaltele decrete nr.	Date of UN designation: 1 December 2011.	-2.5361570745637887	The Eastern Uusimaa region was abolished and included on 1 January 2011 in Uusimaa.	0.43787017464637756	0.6503771735092602
5214	5214	Ca dovadă, Grete Bloch, solidarizată acum cu victima infidelității, prezintă scrisorile primite de la Kafka.	Proof, Grete Bloch, now jointly and severally with the victim of infiance, presents the letters received from Kafka.	-1.1656214410486845	Disperate, Kafka calls on the friend of Felicei, Grete Bloch, to intervene on his behalf.	0.5161992311477661	0.7297514788449698
5215	5215	Francezii au fost invitați să asigure apărarea acestei breșe.	The French have been invited to defend this breach.	0.8610872764582996	Fliegerkorps), participated in the rejection of the French.	0.6600356101989746	0.41456924959351116
5216	5216	Iacobiții au fost în cele din urmă înfrânți în din 1746, după care au fost reprimați brutal.	The Greeks were finally defeated in 1746 after which they were brutally repressed.	1.0549519114624244	After more Greek victories in 480 and 479 î.Hr.	0.5311582088470459	0.6294373432366117
5217	5217	Batalion Vânători de munte, mort dealul Malaiului Curița; Marin Istrate, soldat reg.	Batalion Mountain Vouchers, dead in the Malai of Curița; Marin Iembedded, soldier reg.	-1.9994932408068748	2 B, dead in Racova, in Momâia Mountains; Marangociu Ioan, soldier reg.	0.5528134703636169	0.6534588796656352
5218	5218	Locuirea umană a Sloveniei este dispersată și neuniformă.	The human living of Slovenia is dispersed and uneven.	0.7981926814537003	Today's Slovenia has been inhabited since the pre-historical period.	0.4944782853126526	0.975624941546991
5219	5219	Până în 1934, toate parlamentele landurilor au fost dizolvate și înlocuite de guvernatori ai Reichului noului regim.	Until 1934, all parliaments of the Länder were dissolved and replaced by governors of the Reichar of the new regime.	0.7764793409209059	Only since 1913 had the electoral body finally increased the electoral reform.	0.5884554386138916	0.6616834570707287
5220	5220	1000 de tancuri inamice, majoritatea T55 și T54, dar și câteva T72, de concepție sovietică, dar a și pierdut foarte multe vehicule blindate.	1000 enemy tanks, most T55 and T54, but also some Soviet design T72, has lost a lot of armoured vehicles.	-0.008373216805200201	The French have lost 32 tanks and vehicles armoured on 17 May, but have also managed to make losses for the Germans.	0.45817601680755615	1.019627916932367
5221	5221	thumbright a fost înființată în 1845 și este o universitate constituentă a .	The thumbright was established in 1845 and is a constitutional university of.	0.21472815563615533	thumbright, building terminated in 1802, is its headquarters, al and al.	0.6256306767463684	0.8399702099421659
5222	5222	În 1902 când a ajuns primarul orașului a ținut un discurs de program în care declarat că „va crea un oraș nou”.	This is because, at the same time, we have had to make a programme speech that states that we will create a new town.	-1.983236753667464	This is because, at the same time, we have taken into account the large number of small-scale projects that have been produced by the public.	0.35172346234321594	-2.394446162776738
5223	5223	În fine, Dumitru Verna este un poet atipic, scrisul său nu seamănă cu ceea ce citim noi zilnic, e altceva, pare făcut din alte litere și alte sensuri.	Finally, God Verna is an atypical poet, his writing does not resemble what we read every day is something else, it seems to be made in other letters and other directions.	-0.5050592624196832	The handwritten mail of the Duma poet Cerna seems to be a smooth sweeping exercise.	0.37305402755737305	-1.1836029586197903
5224	5224	Este cea mai mare evidență rămasă a divizării istorice a orașului.	It is the largest remaining account of the historical division of the city.	0.9262592152220819	East Berlin more included the city's historical centre.	0.49744713306427	0.44136889547057256
5225	5225	La 30 octombrie, trupele maghiare și revoluționarii vienezi au fost înfrânte la Viena.	On 30 October, Hungarian troops and the Vietnamese revolutionaries were defeated in Vienna.	1.0252105510958287	The Vienna dictate was concluded on 30 August 1940, in which Romania returned the major part of Transylvania for Hungary.	0.5036414265632629	0.46537441840320487
5226	5226	Frazeologia războaielor sfinte doar conferă legitimitate acestor conflicte.	The phraseology of belated wars merely gives legitimacy to these conflicts.	-0.5454135793852849	InterBelarusian is an adjective for the general sense that is taking place between two wars or between two wars.	0.496266633272171	-1.4757306335924476
5227	5227	După 6 zile, văzând că cererile nu le sunt satisfăcute, teroriștii au ucis unul din ostatici, ceea ce a determinat guvernul britanic să acționeze.	After 6 days, seeing their applications not met, terrorists killed one hostage, which led the UK Government to act.	0.4006751809213724	For their part, they protested to the British Government.	0.40972310304641724	-1.2704029550880271
5228	5228	În 508 î.Hr., Clistene a instituit primul sistem democratic de guvernare în Atena.	In 508 Hr., Clistene established the first democratic system of government in Athens.	0.8819220356149099	Political democracy comes from social democracy.	0.4506261944770813	1.1052931147549396
5229	5229	Astfel, echipele porneau în cursă separat, iar componenții unei echipe aveau dreptul de a se ajuta reciproc.	Thus, the teams were in separate run, and the components of a team were entitled to help each other.	-0.12327626944482857	For this reason, their loyalty was called into question, both within and outside the team.	0.5454835295677185	1.1569078943191553
5230	5230	În doar două zile, efectivele bombardierelor franceze a fost redus de la 135 la doar 72 aparate de zbor.	In the light of the above, the Commission concludes that the measure constitutes State aid within the meaning of Article 107 (1) TFEU.	-2.256937402277296	On the basis of the above, the Commission concludes that the notified measure constitutes State aid within the meaning of Article 107 (1) TFEU.	0.9514002799987793	-2.708876267791183
5231	5231	În primii ani sunt explorate opțiunile politice deschise tinerei națiuni.	Political choices open to the young nation are being explored in the first few years.	0.8566773470136502	Political activism is of no interest to it and never stands for the elections.	0.43108001351356506	-0.09659383426306019
5232	5232	Juárez a coagulat rezistență împotriva francezilor.	Juárez has coagulated resistance against the French.	0.9651039684842432	The French have been invited to defend this breach.	0.5869550704956055	0.8610872764582996
5233	5233	Majoritatea personajelor principale ale lui Kafka sunt bărbați care trăiesc în celibat.	Most of Kafka's main figures are men living in celibat.	-0.9795625719074401	Despite its many love and dedicating itself to the letter, Kafka remained the whole of the bachelor's life, just like many of its personalities.	0.44380947947502136	-0.6274044224213738
5234	5234	„Fiziologiile” celor doi, Poetul și Funcționarul, sunt deopotrivă îngroșate și sublimate, puse, pe rând, în abis.	This is because, at the same time, there is a large number of small and medium-sized individuals who are able to take advantage of the small size of small and medium-sized enterprises.	-2.3652510723051647	This is because, at the same time, we have taken into account the large number of small-scale projects that have been produced by the public.	0.5058625340461731	-2.394446162776738
5235	5235	Cea mai comună formă este simpla prezență, exerciții de rutină, vizite.	The most common form is mere presence, routine exercises, visits.	0.8576064991107417	It has become common practice of training since no single party has obtained a majority since 1989.	0.4398499131202698	0.032061026171403904
5236	5236	Avioanele Junkers Ju 87 Stuka își aveau bazele în jurul orașului Caen, la o distanță prea mare de obiective.	Aeroplanes Junkers Ju 87 Stuka were based around Caen at too much distance from objectives.	0.9693637801395631	The coverage of hunting aeroplanes was inadequate.	0.44163280725479126	0.999728411103325
5237	5237	A fost educat acasă de niște refugiați francezi, dobândind o cunoaștere amplă a filosofiei politice.	He was educated at home by some French refugees, acquiring a broad knowledge of the political philosophy.	0.8939019351212569	The Dreyfus affair has led to a clear reorganisation of the French political landscape.	0.4460606575012207	0.8296994752130082
5238	5238	Imperiul Austriac este un stat multinațional, iar existența sa va depinde și de modul în care această chestiune a naționalităților va fi gestionată.	The Austrian Empire is a multinational state and its existence will also depend on how this issue of nationalities is managed.	0.7459491651452926	The question of nationalities, however, arises as the Habsburgic Empire is a multinational empire.	0.7130544781684875	0.8823289718509041
5239	5239	Raskolnikov este înduioșat și de regresul lui Marmeladov, un bețiv care își târăște familia în sărăcie.	Raskolnikov is also endured by the backward steps of Marmeladov, a baby who draws his family into poverty.	-1.0496842262528951	Resmas without the support of the father, Mircea was taken under his protection by the Matei Corvin unification.	0.3994108736515045	-1.1203057952138185
5240	5240	1961—lucrările 1907, La sapă și Peticarul au fost expuse la Expoziția de Artă Românească de la Paris.	The Romanian customs authorities have informed the Commission that they have adopted the implementing acts adopted pursuant to Article 34 (1) of Regulation (EU) No 952 / 2013.	-2.491242623789649	The Commission shall adopt implementing acts laying down rules for the implementation of paragraph 1, which shall be based on the criteria laid down in paragraph 1.	0.3684268295764923	-2.3611467371055292
5241	5241	Dintre acestea, două divizii debarcate și un aeropurtată erau britanice.	Of these, two landed divisions and one airborne were British.	-0.4995615726516074	The British forces had around one hundred aircraft at the beginning of the war, which were distributed as follows.	0.5932082533836365	0.8690995854758791
5242	5242	Avioanele de escortă din StG 77 au fost împrăștiate pe un front prea lung de peste 45 km.	The escorts in StG 77 were spread over too long a front in excess of 45 km.	-0.2760063953039548	On 20 September, the brew in the Bulgarian front had reached 45 km long and 40 km wide.	0.43173643946647644	-0.6926939637021388
5243	5243	Ei rezolvă majoritatea problemelor lor folosind judecăți rapide și intuitive.	They solve most of their problems using quick and intuitive judgments.	0.9712667260775228	She has an issue of choice and expresses more moral sense than a critical picture of reality.	0.4308505654335022	0.4769700688139264
5244	5244	În unele ierni cînd temperaturile scăzute se mențin o perioadă mai mare stratul de gheață poate să ajungă la 50 cm.	In some winters, low temperatures are maintained for a longer time, the ice layer may reach 50 cm.	0.7601016356706835	Zpada is quite common during the winter and the layer of snow recorded in Ljubljana in 1952 was quite frequent.	0.33686068654060364	-0.3314210445665634
5245	5245	Este un meci în care în ring sunt împrăștiate 10,000 de pioneze, care pot fi folosite ca arme.	It is a match where 10.000 pioneons are applied to the ring, which can be used as weapons.	0.9786688320961131	A match between two women where curtains can be used as weapons.	0.4476092457771301	0.043531070336514134
5246	5246	dreaptaminiatura280x280pxRușii pleacă în [[exil pe un .	dreaptaminiatura280x280pxRdoor leaves [exile on one.	-1.9310353192254022	thumbleft180px [Zeus, supreme zeal of dodekatheon.	0.3117533028125763	-1.5300277036523076
5247	5247	Există și o cisternă în interiorul Palatului Imperial, dar nu a rezistat.	There is also a tank inside the Imperial Palace, but it has not resisted.	0.19074451334874284	The imperial residence was moved to the Blacherne Palace.	0.4723210632801056	0.9883791418661341
5248	5248	Și, în sfârșit, tancurile grele sau de infanterie, care erau dotate cu blindaj greu și în general erau foarte lente.	And finally, heavy or infantry tanks, which were fitted with heavy armour and generally very slow.	1.0706577930361865	They are generally lethal for light armour and truber conveyors, and can immobilise a heavy tanker.	0.5521093606948853	-0.42873473492146497
5249	5249	Galland a recunoscut că Luftwaffe pierdea răboiul de uzură și a cerut concentrarea mai degrabă pe calitate decât pe cantitate.	Galland acknowledged that Luftwaffe was losing injury and asked for a focus on quality rather than quantity.	-0.08887489404926617	Bodenplatte led to a weakening of the hunting aviation to a level from which it was no longer possible to restore it.	0.41394951939582825	0.9548531658013132
5250	5250	thumb[[Nafplion, prima capitală a Greciei moderne.	thumb (Nafplion, First Capital of modern Greece.	0.7771407770529718	thumb (The Partenon of the Athens Acropole is one of the best known symbols of classical Greece.	0.44378477334976196	-0.23708829589713956
5251	5251	Un verdict de vinovăție cu circumstanțe atenuante este oferit la 9 septembrie.	A verdict of guilt with mitigating circumstances is provided on 9 September.	0.9251818190260236	The neutrality declaration of 4 September 1941 was reinforced by a new declaration of neutrality on 9 September.	0.4460816979408264	1.0656556307723035
5252	5252	Aceste particularități conferă climei un caracter temperat continental cu nuanțe de tranziție.	These particularities give the climate a temperate continental nature with transitional nuances.	0.9640384609596389	It is spread across the earth globe, with the exception of polar areas.	0.4497675597667694	0.7034803441144105
5253	5253	Produsele erau din ce în ce mai variate și mai ieftine, amplificând confortul, iar transporturile micșorau distanțele.	The products were increasingly varied and cheaper, increasing comfort, and transport reduced distances.	0.8191857443166217	Technological developments have made it possible for as many Europeans as possible to travel to America to cheaper transport and travel.	0.35521697998046875	-0.04469304265182911
5254	5254	Clădirile și marile piețe din centrul pombalin rămân și astăzi una dintre atracțiile turistice ale Lisabonei.	The buildings and large markets in the centre of pump remain, today, one of the tourist attractions of Lisbon.	-0.053266978737854236	The latter was a large set of buildings in which the shops occupied four levels.	0.31691572070121765	0.7446820834427221
5255	5255	Ajuns în fața Damiettei, în 1249, dupǎ o bǎtǎlie, cruciații au pătruns în Damietta, pe care o găsiseră deschisă, goală și neatinsă.	They work together to work together in a transparent environment and to work together together to create a free trade environment for all parts of the world and to work together to create a free trade environment.	-2.708876267791183	They work together to work in a transparent way and meet all of the requirements set out in Article 23 of the constitution.	0.39504510164260864	-2.365604999461518
5256	5256	În ciuda densității de populație reduse, guvernul cheltuiește anual circa 350 de milioane de euro pentru a întreține de cale ferată.	Despite the low population density, the government spends around EUR 350 million a year to maintain rail.	0.8449694453609151	The largest rail network in Europe with more than 350 million passengers a year.	0.6027291417121887	0.571150472254358
5257	5257	Vara, o temperatură medie este de 17 °C pe coastă și de 18,3 °C în voievodatul Silezia Inferioară.	The summer, a mean temperature is 17 ° C on the coast and 18,3 ° C in the województwo lubelskie.	-0.8490447148959328	In the coastal region, there is a subMediterranean climate.	0.34595611691474915	0.7481237854884147
5258	5258	de șase ori pe secundă, un controller trebuie să utilizeze o rată de transmisie a datelor de 500.000	six times per second, a controller shall use a data transmission rate of 500.000	1.0355814136407677	3 1 / 2 inch high density units may operate at the data rate of 500 Hz, a controller	0.4196937680244446	0.6475500772721362
5259	5259	În plus, 14.000 de cetățeni germani și italieni, care au fost evaluați ca reprezentând riscuri de securitate au fost și ei internați.	In addition, 14.000 German and Italian citizens, who were assessed as representing security risks, were also detained.	0.5346161092324582	The German Ambassador has left the country and security measures have been taken, such as the admission of German citizens to specified areas.	0.5289483070373535	0.35428457081919396
